epoch,NDCG10,e_time,f1,loss,lr,p10,p5,r1,r10,r5
34,0.8377701044082642,1.441793441772461,0.6488648056983948,0.010011089965701103,4.8267557e-05,0.09627490490674973,0.18353970348834991,0.7087189555168152,0.9627796411514282,0.9176984429359436
35,0.8380951285362244,1.4323718547821045,0.6512845754623413,0.009956524707376957,4.821806e-05,0.09622737765312195,0.18340180814266205,0.7088415622711182,0.9622586369514465,0.9169629216194153
36,0.8389983773231506,1.440856695175171,0.6506484150886536,0.009930586442351341,4.816856e-05,0.09631320834159851,0.18366530537605286,0.7103432416915894,0.9631474018096924,0.9183266758918762
37,0.8398998379707336,1.428570032119751,0.652712881565094,0.009918504394590855,4.8119062e-05,0.09630250185728073,0.1841219812631607,0.711155354976654,0.9629941582679749,0.9205945730209351
38,0.8392115235328674,1.442850112915039,0.6540372967720032,0.009894680231809616,4.8069563e-05,0.09637294709682465,0.1835581213235855,0.7099907994270325,0.9637296795845032,0.91777503490448
39,0.840628445148468,1.4306721687316895,0.6536269187927246,0.009866111911833286,4.8020065e-05,0.09635614603757858,0.1837695837020874,0.7130247950553894,0.9635151624679565,0.9188476800918579
40,0.8428245782852173,1.4300575256347656,0.6550287008285522,0.009761386550962925,4.7970567e-05,0.0965430811047554,0.18431195616722107,0.715691089630127,0.965461254119873,0.9215752482414246
41,0.8410030007362366,1.4343163967132568,0.6562597155570984,0.009813427925109863,4.792107e-05,0.09633468091487885,0.18398714065551758,0.7138063311576843,0.963361918926239,0.9198896884918213
42,0.8417227268218994,1.4266126155853271,0.655914843082428,0.009794633835554123,4.787157e-05,0.09642966091632843,0.18407908082008362,0.7144498825073242,0.9642966389656067,0.9204413294792175
43,0.843114972114563,1.4359197616577148,0.657328188419342,0.009671925567090511,4.782207e-05,0.09641280770301819,0.18422622978687286,0.7164878845214844,0.9641280770301819,0.9211001992225647
44,0.8448475003242493,1.4291496276855469,0.659243106842041,0.009621636010706425,4.7772573e-05,0.09655378013849258,0.18435484170913696,0.7188936471939087,0.9655225276947021,0.9217744469642639
45,0.843880295753479,1.4404652118682861,0.6579649448394775,0.009657901711761951,4.7723075e-05,0.0965246632695198,0.18463069200515747,0.7162580490112305,0.9652313590049744,0.9231382012367249
46,0.8441575765609741,1.4330360889434814,0.6598396897315979,0.009645665995776653,4.7673577e-05,0.09657524526119232,0.18458478152751923,0.7175605297088623,0.9657829999923706,0.9230003356933594
47,0.8458555340766907,1.4503827095031738,0.6592005491256714,0.00952380895614624,4.762408e-05,0.09669781476259232,0.18495555222034454,0.7190468907356262,0.9669782519340515,0.9247471690177917
48,0.8461471796035767,1.4411559104919434,0.6605424880981445,0.009550916031002998,4.757458e-05,0.09665952622890472,0.1851118803024292,0.7198436856269836,0.9666104912757874,0.9254980087280273
49,0.847550630569458,1.43107008934021,0.6619417667388916,0.00946897454559803,4.752508e-05,0.09665801376104355,0.18492184579372406,0.7225712537765503,0.9665798544883728,0.9245939254760742
50,0.8473948836326599,1.449002981185913,0.6639325618743896,0.009507297538220882,4.7475583e-05,0.09673765301704407,0.18497397005558014,0.7218204140663147,0.967361330986023,0.9248390793800354
51,0.8475061058998108,1.4230632781982422,0.6618244051933289,0.009449723176658154,4.7426085e-05,0.09679434448480606,0.18497087061405182,0.7224180102348328,0.9679436087608337,0.9248697757720947
52,0.8495081067085266,1.4364707469940186,0.6626558303833008,0.009429656900465488,4.7376587e-05,0.09682805836200714,0.1854214370250702,0.7248697280883789,0.9682654142379761,0.9271376132965088
53,0.8487499356269836,1.432645320892334,0.6617848873138428,0.009418428875505924,4.732709e-05,0.09678055346012115,0.18532638251781464,0.7244713306427002,0.9678210020065308,0.9266319274902344
54,0.8488950729370117,1.4305839538574219,0.6628102660179138,0.009406507015228271,4.727759e-05,0.09688170254230499,0.18555931746959686,0.7225712537765503,0.9688170552253723,0.9277811646461487
55,0.8500795364379883,1.4315202236175537,0.6633649468421936,0.009364497847855091,4.722809e-05,0.09692921489477158,0.18543365597724915,0.725360095500946,0.9693073630332947,0.9272142052650452
56,0.8489380478858948,1.4278175830841064,0.6635631322860718,0.009379853494465351,4.7178593e-05,0.09692463278770447,0.18562059104442596,0.7228930592536926,0.9692460894584656,0.928102970123291
57,0.8496406674385071,1.4310731887817383,0.663852334022522,0.009340940043330193,4.7129095e-05,0.0969047024846077,0.18563593924045563,0.7245019674301147,0.969031572341919,0.9281795620918274
58,0.8502777814865112,1.4245495796203613,0.6643871068954468,0.00931399967521429,4.7079597e-05,0.096909299492836,0.18563589453697205,0.7250382900238037,0.9690622091293335,0.9281795620918274
59,0.8507437109947205,1.4213533401489258,0.6642112135887146,0.009277346543967724,4.70301e-05,0.09694911539554596,0.18590253591537476,0.7249770164489746,0.969506561756134,0.9295127391815186
60,0.8517044186592102,1.4440555572509766,0.6654232144355774,0.009237564168870449,4.69806e-05,0.09704873710870743,0.1857309490442276,0.7273827791213989,0.9704872965812683,0.9286546111106873
61,0.851007878780365,1.4423203468322754,0.6662387847900391,0.009239675477147102,4.69311e-05,0.09697210043668747,0.18580138683319092,0.7259730100631714,0.9696904420852661,0.9290070533752441
62,0.8522312045097351,1.434314250946045,0.6653809547424316,0.009213587269186974,4.6881603e-05,0.09699968993663788,0.1859239935874939,0.7280723452568054,0.9699816107749939,0.9296046495437622
63,0.852500855922699,1.429630994796753,0.6672316789627075,0.009206874296069145,4.6832105e-05,0.09697668254375458,0.1858167201280594,0.7299724221229553,0.9697977304458618,0.929053008556366
64,0.8513900637626648,1.4265739917755127,0.6665731072425842,0.00918806903064251,4.6782607e-05,0.09689394384622574,0.18582288920879364,0.7276279330253601,0.9689242839813232,0.9291143417358398
65,0.8538201451301575,1.422400712966919,0.669434666633606,0.00914638489484787,4.673311e-05,0.09704261273145676,0.1861201524734497,0.7309224605560303,0.9704259634017944,0.9305853247642517
66,0.8534092903137207,1.4247703552246094,0.667741060256958,0.00913699995726347,4.668361e-05,0.09714525192975998,0.186126247048378,0.7289917469024658,0.9714526534080505,0.9305853247642517
67,0.8531100749969482,1.4346659183502197,0.6671902537345886,0.009179321117699146,4.663411e-05,0.09703338891267776,0.1862519085407257,0.7294360995292664,0.9703493714332581,0.93132084608078
68,0.8536218404769897,1.4328930377960205,0.6680759787559509,0.009136672131717205,4.6584613e-05,0.09714066237211227,0.18619060516357422,0.7298498153686523,0.9714066982269287,0.9309684634208679
69,0.8548401594161987,1.4336135387420654,0.6684160828590393,0.009060603566467762,4.6535115e-05,0.09705180674791336,0.18652161955833435,0.731918454170227,0.9705179333686829,0.9325620532035828
70,0.8546088337898254,1.4277548789978027,0.668772280216217,0.009050327353179455,4.6485617e-05,0.0971299558877945,0.1864357739686966,0.7315353751182556,0.9713453650474548,0.9321942925453186
71,0.8534591794013977,1.447129726409912,0.6693126559257507,0.009062571451067924,4.643612e-05,0.09716673940420151,0.18618449568748474,0.7292981743812561,0.9716671705245972,0.930907130241394
72,0.8554756045341492,1.4365074634552002,0.6705931425094604,0.009020664729177952,4.638662e-05,0.09718357771635056,0.1863315999507904,0.7322555780410767,0.9718204140663147,0.9316120147705078
73,0.8549516797065735,1.4273710250854492,0.6684591174125671,0.009024999104440212,4.633712e-05,0.09719584882259369,0.1863836944103241,0.7315967082977295,0.971958339214325,0.9319185018539429
74,0.8559654951095581,1.4516091346740723,0.6699281930923462,0.008966809138655663,4.6287623e-05,0.09719888865947723,0.18662583827972412,0.7330064177513123,0.971958339214325,0.9331290125846863
75,0.8567741513252258,1.4270515441894531,0.6723192930221558,0.008970465511083603,4.6238125e-05,0.09725099802017212,0.18660132586956024,0.734967827796936,0.9725099802017212,0.9330677390098572
76,0.8549699783325195,1.4652743339538574,0.6697162985801697,0.008989193476736546,4.6188627e-05,0.09722645580768585,0.18652766942977905,0.7303861379623413,0.972249448299408,0.9326233267784119
77,0.8565617799758911,1.4400904178619385,0.6711465120315552,0.008978990837931633,4.613913e-05,0.09725097566843033,0.18666256964206696,0.733833909034729,0.9725099802017212,0.9333282113075256
78,0.8567945957183838,1.437528371810913,0.6699641942977905,0.008936052210628986,4.608963e-05,0.09725864976644516,0.18675760924816132,0.7342016696929932,0.9725712537765503,0.9338032603263855
79,0.8578878045082092,1.4333362579345703,0.6715383529663086,0.00891896616667509,4.604013e-05,0.09728316962718964,0.1869751513004303,0.7363469004631042,0.9728010892868042,0.9348452091217041
80,0.8563046455383301,1.4271023273468018,0.6725689768791199,0.008925327099859715,4.5990633e-05,0.09724791347980499,0.1867973804473877,0.7326846718788147,0.9724946618080139,0.9340024590492249
81,0.8570217490196228,1.4479825496673584,0.673859179019928,0.008907219395041466,4.5941135e-05,0.09738735854625702,0.18685875833034515,0.7338032722473145,0.9738737344741821,0.9342935681343079
82,0.8582038879394531,1.4256646633148193,0.6722318530082703,0.00887975562363863,4.5891637e-05,0.0973505973815918,0.1870824694633484,0.7354121804237366,0.9734600186347961,0.9353662133216858
83,0.8582023978233337,1.432612419128418,0.6726576685905457,0.008867131546139717,4.584214e-05,0.09737052768468857,0.1869353950023651,0.7357339859008789,0.9737051725387573,0.9346920251846313
84,0.8576211929321289,1.4413137435913086,0.6714349389076233,0.008877764455974102,4.579264e-05,0.09741343557834625,0.18724790215492249,0.7329757809638977,0.9741802215576172,0.9362549781799316
85,0.8583458662033081,1.4339721202850342,0.6734588742256165,0.008859982714056969,4.574314e-05,0.09739198535680771,0.18711616098880768,0.736224353313446,0.973919689655304,0.9355807304382324
86,0.8592585921287537,1.4475862979888916,0.6725977063179016,0.008840794675052166,4.5693643e-05,0.09745325893163681,0.18721424043178558,0.7370824217796326,0.9745479822158813,0.9361170530319214
