epoch,loss,lr,mean_absolute_error
65,67.10420989990234,4.673311e-05,6.339901447296143
66,66.66646575927734,4.668361e-05,6.314949035644531
67,66.20999145507812,4.663411e-05,6.2903733253479
68,65.82553100585938,4.6584613e-05,6.265918254852295
69,65.43111419677734,4.6535115e-05,6.246135711669922
70,65.02406311035156,4.6485617e-05,6.223664283752441
71,64.73800659179688,4.643612e-05,6.205373287200928
72,64.42491912841797,4.638662e-05,6.189733028411865
73,64.14137268066406,4.633712e-05,6.173984050750732
74,63.88210678100586,4.6287623e-05,6.16248893737793
75,63.653316497802734,4.6238125e-05,6.141010284423828
76,63.39742660522461,4.6188627e-05,6.132246017456055
77,63.2124137878418,4.613913e-05,6.1196465492248535
78,62.96922302246094,4.608963e-05,6.107927322387695
79,62.8002815246582,4.604013e-05,6.0979814529418945
80,62.706207275390625,4.5990633e-05,6.094836235046387
81,62.49755096435547,4.5941135e-05,6.072866916656494
82,62.277896881103516,4.5891637e-05,6.071205139160156
83,62.18203353881836,4.584214e-05,6.059220314025879
84,62.030029296875,4.579264e-05,6.050902366638184
85,61.86366271972656,4.574314e-05,6.048529624938965
86,61.763633728027344,4.5693643e-05,6.035610675811768
87,61.646392822265625,4.5644145e-05,6.030869960784912
88,61.48020935058594,4.5594647e-05,6.022819995880127
89,61.35206985473633,4.5545148e-05,6.014410495758057
90,61.26314926147461,4.549565e-05,6.008157253265381
91,61.14789581298828,4.544615e-05,6.003392696380615
92,61.04299545288086,4.5396653e-05,5.997945785522461
93,60.89366149902344,4.5347155e-05,5.988735675811768
94,60.76826858520508,4.5297656e-05,5.980522632598877
95,60.70588684082031,4.5248158e-05,5.976876258850098
96,60.56755447387695,4.519866e-05,5.968109607696533
97,60.48011016845703,4.514916e-05,5.965946197509766
98,60.344871520996094,4.5099663e-05,5.959064960479736
99,60.28514099121094,4.5050165e-05,5.957307815551758
100,60.20869445800781,4.5000666e-05,5.949549674987793
101,60.0244140625,4.4951168e-05,5.939802646636963
102,59.969356536865234,4.490167e-05,5.937078952789307
103,59.87028503417969,4.485217e-05,5.93247652053833
104,59.79926300048828,4.4802673e-05,5.926499366760254
105,59.66419219970703,4.4753175e-05,5.922417163848877
106,59.62220001220703,4.4703676e-05,5.917552947998047
107,59.52880859375,4.4654178e-05,5.910689353942871
108,59.422752380371094,4.460468e-05,5.909938812255859
109,59.328189849853516,4.455518e-05,5.90301513671875
110,59.221229553222656,4.4505683e-05,5.894321441650391
111,59.17170333862305,4.4456185e-05,5.892904758453369
112,59.063289642333984,4.4406686e-05,5.889694690704346
113,59.017234802246094,4.4357188e-05,5.885412693023682
114,58.97317886352539,4.430769e-05,5.881048202514648
115,58.793861389160156,4.425819e-05,5.873506546020508
116,58.71537780761719,4.4208693e-05,5.870574474334717
117,58.804256439208984,4.4159195e-05,5.8710126876831055
118,58.55686569213867,4.4109696e-05,5.862316131591797
119,58.49338912963867,4.4060198e-05,5.862528324127197
120,58.41220474243164,4.40107e-05,5.85141658782959
121,58.387149810791016,4.39612e-05,5.854365348815918
122,58.2468376159668,4.3911703e-05,5.845156669616699
123,58.15620803833008,4.3862205e-05,5.840323448181152
124,58.08194351196289,4.3812706e-05,5.832239627838135
125,57.9740104675293,4.3763208e-05,5.830129623413086
126,57.924110412597656,4.371371e-05,5.830282211303711
127,57.8880500793457,4.366421e-05,5.8258056640625
128,57.773956298828125,4.3614713e-05,5.821548938751221
129,57.6744270324707,4.3565215e-05,5.816484451293945
130,57.592926025390625,4.3515716e-05,5.81051778793335
131,57.5323486328125,4.3466218e-05,5.80570650100708
132,57.44285583496094,4.341672e-05,5.80324125289917
133,57.36346435546875,4.336722e-05,5.7959303855896
134,57.29327392578125,4.3317723e-05,5.800178527832031
135,57.25425720214844,4.3268225e-05,5.79329776763916
136,57.180931091308594,4.3218726e-05,5.7924041748046875
137,57.103328704833984,4.3169228e-05,5.784723281860352
138,56.96562576293945,4.311973e-05,5.7804856300354
139,56.905006408691406,4.307023e-05,5.777548313140869
140,56.859825134277344,4.3020733e-05,5.7710490226745605
141,56.854164123535156,4.2971235e-05,5.774257659912109
142,56.69114303588867,4.2921736e-05,5.763753414154053
143,56.60770034790039,4.2872238e-05,5.762332439422607
144,56.517906188964844,4.282274e-05,5.753594398498535
145,56.52535629272461,4.277324e-05,5.757055759429932
146,56.38068771362305,4.2723743e-05,5.751885414123535
147,56.39934158325195,4.2674244e-05,5.747641086578369
148,56.19120788574219,4.2624746e-05,5.739655494689941
149,56.12945556640625,4.2575248e-05,5.737380027770996
150,56.062320709228516,4.252575e-05,5.727498531341553
151,56.054718017578125,4.247625e-05,5.737259387969971
152,55.995662689208984,4.2426753e-05,5.727482318878174
153,55.808990478515625,4.2377254e-05,5.717986106872559
154,55.7734489440918,4.2327756e-05,5.716230869293213
155,55.7082405090332,4.2278258e-05,5.712795257568359
156,55.620323181152344,4.222876e-05,5.7114973068237305
157,55.58271026611328,4.217926e-05,5.708631992340088
158,55.43988800048828,4.2129763e-05,5.700351715087891
159,55.40109634399414,4.2080264e-05,5.696336269378662
160,55.33203887939453,4.2030766e-05,5.689228057861328
161,55.23762893676758,4.1981268e-05,5.692882061004639
162,55.13749694824219,4.193177e-05,5.685275554656982
163,55.055389404296875,4.188227e-05,5.683784484863281
164,55.0195198059082,4.1832773e-05,5.681519508361816
165,54.95240020751953,4.1783274e-05,5.67246675491333
166,54.837642669677734,4.1733776e-05,5.6740827560424805
167,54.7933235168457,4.1684278e-05,5.664822101593018
168,54.668861389160156,4.163478e-05,5.660451889038086
169,54.58976745605469,4.158528e-05,5.658633232116699
170,54.471378326416016,4.1535783e-05,5.64804744720459
171,54.47893524169922,4.1486284e-05,5.650688171386719
172,54.34398651123047,4.1436786e-05,5.646764755249023
173,54.25019073486328,4.1387288e-05,5.638260364532471
174,54.22398376464844,4.133779e-05,5.639054775238037
175,54.156742095947266,4.128829e-05,5.637650489807129
176,53.99524688720703,4.1238793e-05,5.6286444664001465
177,54.00907897949219,4.1189294e-05,5.625434875488281
178,53.8648681640625,4.1139796e-05,5.617325782775879
179,53.76963424682617,4.1090298e-05,5.6171674728393555
180,53.7133674621582,4.10408e-05,5.61157751083374
181,53.59835433959961,4.09913e-05,5.609670162200928
182,53.52672576904297,4.0941803e-05,5.603526592254639
183,53.431312561035156,4.0892304e-05,5.598802089691162
184,53.40351867675781,4.0842806e-05,5.597537994384766
185,53.237945556640625,4.0793308e-05,5.590877532958984
186,53.128273010253906,4.074381e-05,5.583704948425293
187,53.10733413696289,4.069431e-05,5.57888650894165
188,52.987083435058594,4.0644813e-05,5.577550888061523
