epoch,CO2(gr),NDCG@10,e_time,f1,loss,lr,p10,p5,r1,r10,r5,val_CO2(gr),val_NDCG@10,val_e_time,val_f1,val_loss,val_lr,val_p10,val_p5,val_r1,val_r10,val_r5
104,3.9610610601734306,0.5154877305030823,1.0001492500305176,0.28683391213417053,0.010906930081546307,8.9605346e-05,0.07003603875637054,0.11878569424152374,0.3558081388473511,0.7003604173660278,0.5939284563064575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,4.0000667909030465,0.5186389088630676,0.9990401268005371,0.2863510847091675,0.010866062715649605,8.950635e-05,0.07026061415672302,0.11908512562513351,0.3600221872329712,0.7026060223579407,0.595425546169281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,4.036460218987624,0.5176892280578613,0.9992549419403076,0.28554636240005493,0.01087806187570095,8.940735e-05,0.07013861835002899,0.11915164440870285,0.3590795695781708,0.7013862133026123,0.5957582592964172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,4.075944072140886,0.5185417532920837,1.0021107196807861,0.288307785987854,0.010875214822590351,8.9308356e-05,0.0703243687748909,0.1194898784160614,0.3591350018978119,0.7032436728477478,0.5974494218826294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,4.111488213042937,0.5201115012168884,1.000828504562378,0.2886970043182373,0.010818756185472012,8.920936e-05,0.07044635713100433,0.11949542909860611,0.3606320917606354,0.704463541507721,0.59747713804245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,4.149652148337868,0.521233320236206,0.9949743747711182,0.2920415997505188,0.01078661996871233,8.911036e-05,0.07052121311426163,0.11999444663524628,0.36182424426078796,0.7052121162414551,0.5999722480773926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,4.189053997074759,0.5240994691848755,1.0010673999786377,0.2925058603286743,0.010758373886346817,8.9011366e-05,0.07098143547773361,0.12050458788871765,0.3638480603694916,0.7098142504692078,0.6025228500366211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,4.22561418022242,0.5258887410163879,1.0020959377288818,0.2961529791355133,0.010699200443923473,8.891237e-05,0.07083171606063843,0.12094815820455551,0.36664819717407227,0.7083171606063843,0.6047407984733582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,4.264209368157779,0.5254237055778503,1.002089500427246,0.2950604557991028,0.01072531845420599,8.881337e-05,0.07088439166545868,0.12080398947000504,0.3671194911003113,0.7088438868522644,0.6040199398994446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,4.3012920588471495,0.5265236496925354,0.9964511394500732,0.2937361001968384,0.01068955473601818,8.8714376e-05,0.07086775451898575,0.12072083353996277,0.3685888648033142,0.7086775898933411,0.6035763621330261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,4.339607728115717,0.5292488932609558,0.9986016750335693,0.2961499094963074,0.010674819350242615,8.861538e-05,0.07130302488803864,0.12136402726173401,0.3691156208515167,0.713030219078064,0.6068200469017029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,4.378742339312124,0.5301684737205505,1.003283977508545,0.2983969748020172,0.010644844733178616,8.851638e-05,0.07121153175830841,0.12152481079101562,0.37255337834358215,0.7121153473854065,0.6076240539550781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,4.4151649168306335,0.5317733287811279,1.0003235340118408,0.29941684007644653,0.010624614544212818,8.8417386e-05,0.07151096314191818,0.1222400963306427,0.3717493712902069,0.7151095271110535,0.6112004518508911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,4.455174426488098,0.5322056412696838,0.9979405403137207,0.30090269446372986,0.010596314445137978,8.831839e-05,0.07177156209945679,0.12228445708751678,0.3722206950187683,0.7177155613899231,0.6114222407341003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,4.491903086647307,0.5361350774765015,0.9994754791259766,0.30146524310112,0.010535207577049732,8.821939e-05,0.07205989211797714,0.12300526350736618,0.37582477927207947,0.7205988168716431,0.6150263547897339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,4.530117295689405,0.5341418385505676,1.0022306442260742,0.3015473186969757,0.010550704784691334,8.8120396e-05,0.07191572338342667,0.12265593558549881,0.3731355667114258,0.7191572189331055,0.6132797598838806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,4.5654559612535115,0.5366109609603882,0.9977247714996338,0.30260881781578064,0.010527234524488449,8.80214e-05,0.07197671383619308,0.12338229268789291,0.3765178918838501,0.7197670936584473,0.6169115900993347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,4.602854473823283,0.5362013578414917,0.9911015033721924,0.3015599250793457,0.010501541197299957,8.79224e-05,0.07224562764167786,0.12373164296150208,0.3736623227596283,0.7224563360214233,0.618658185005188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,4.643121262339088,0.5352159142494202,0.9991495609283447,0.30341392755508423,0.010506339371204376,8.7823406e-05,0.07209037989377975,0.12303298711776733,0.3736623227596283,0.7209038138389587,0.6151649355888367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,4.6794565374451995,0.5404977202415466,1.0014276504516602,0.30311456322669983,0.010453254915773869,8.772441e-05,0.07241197675466537,0.1240587830543518,0.3799833655357361,0.7241197824478149,0.6202938556671143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,4.7161927418210015,0.5354094505310059,0.9976527690887451,0.304198294878006,0.010493334382772446,8.762541e-05,0.07174660265445709,0.12272248417139053,0.3762683570384979,0.7174660563468933,0.6136124134063721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,4.755922016932739,0.5356048345565796,0.9986224174499512,0.30361858010292053,0.010491262190043926,8.7526416e-05,0.07219851016998291,0.12341559678316116,0.37291377782821655,0.7219850420951843,0.6170778870582581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,4.793003571411039,0.5401902198791504,0.9993739128112793,0.30360376834869385,0.010437424294650555,8.742742e-05,0.07228444516658783,0.12469643354415894,0.37851399183273315,0.7228444814682007,0.6234821081161499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,4.832148447551284,0.5400912761688232,1.00602388381958,0.30330297350883484,0.010401650331914425,8.732842e-05,0.07234266400337219,0.12434709817171097,0.3791239261627197,0.7234266996383667,0.6217355132102966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,4.867292354501244,0.5393465757369995,1.0001554489135742,0.3038637936115265,0.010431792587041855,8.7229426e-05,0.07233434915542603,0.12378708273172379,0.3783476650714874,0.7233434915542603,0.6189354062080383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,4.9056152107134485,0.5419449210166931,0.9970636367797852,0.3074892461299896,0.010383636690676212,8.713043e-05,0.07270585745573044,0.1247851550579071,0.37940117716789246,0.727058470249176,0.6239256858825684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,4.945071552119646,0.5408079624176025,0.9996817111968994,0.3074013590812683,0.010389911942183971,8.703143e-05,0.07250069826841354,0.12399778515100479,0.37976157665252686,0.7250069379806519,0.6199889183044434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,4.981932336950897,0.5444650053977966,1.0003724098205566,0.3086587190628052,0.010350818745791912,8.6932436e-05,0.07284723967313766,0.12503467500209808,0.3822844326496124,0.7284724116325378,0.6251732707023621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,5.020214679059945,0.5427343845367432,1.0059545040130615,0.3043145537376404,0.010354077443480492,8.683344e-05,0.07301080226898193,0.12485165894031525,0.3790130317211151,0.7301081418991089,0.6242583990097046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,5.05805936671987,0.5457013845443726,0.9963316917419434,0.310384601354599,0.01032816618680954,8.673444e-05,0.07299695909023285,0.1252952665090561,0.3851677179336548,0.7299695014953613,0.6264762878417969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,5.096331895597566,0.548401951789856,1.0034921169281006,0.3106190860271454,0.01028689555823803,8.6635446e-05,0.07306626439094543,0.1260271668434143,0.38805100321769714,0.7306625843048096,0.6301358342170715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,5.135329480370856,0.5477784872055054,1.0059967041015625,0.31043851375579834,0.010268786922097206,8.653645e-05,0.07328806072473526,0.1255004107952118,0.3866925537586212,0.7328805327415466,0.6275020837783813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5.171639251759772,0.550045907497406,1.004030704498291,0.31355345249176025,0.010248642414808273,8.643745e-05,0.07324092835187912,0.12585526704788208,0.3901025652885437,0.7324091792106628,0.6292763948440552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5.2112885005013325,0.5488579273223877,0.9991233348846436,0.3123127520084381,0.010238266550004482,8.6338456e-05,0.07343221455812454,0.12619905173778534,0.38519546389579773,0.7343221306800842,0.6309952735900879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,5.247207024020887,0.5524531602859497,1.0028862953186035,0.31545573472976685,0.010213357396423817,8.623946e-05,0.07358193397521973,0.12663155794143677,0.39179372787475586,0.7358192205429077,0.6331577301025391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,5.287248819402265,0.5513070821762085,1.0012052059173584,0.3135414123535156,0.010208169929683208,8.614046e-05,0.07338231801986694,0.12673136591911316,0.391461044549942,0.7338231205940247,0.6336567997932434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,5.323228979483845,0.5524515509605408,1.0020101070404053,0.31494128704071045,0.010203152894973755,8.6041466e-05,0.07382313162088394,0.1270640343427658,0.3884391486644745,0.7382312417030334,0.6353201866149902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,5.3609592589944,0.5518561005592346,0.99918532371521,0.31228628754615784,0.01019541546702385,8.594247e-05,0.07355974614620209,0.12640422582626343,0.3902689218521118,0.7355974316596985,0.6320210695266724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,5.400517576670793,0.5546050667762756,1.0028393268585205,0.3156360387802124,0.010158278048038483,8.584347e-05,0.07373441010713577,0.1270086020231247,0.39500969648361206,0.7373440265655518,0.6350429654121399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,5.4370936896136,0.554229199886322,1.0006768703460693,0.31513512134552,0.010176729410886765,8.5744476e-05,0.07390906661748886,0.12714721262454987,0.39215415716171265,0.7390906810760498,0.6357360482215881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,5.475787319863744,0.5563163161277771,1.003504991531372,0.31534549593925476,0.010126178152859211,8.564548e-05,0.0738563984632492,0.12767396867275238,0.3956473469734192,0.7385638952255249,0.6383698582649231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,5.513787130896175,0.5568229556083679,1.001875877380371,0.3169848322868347,0.010110098868608475,8.554648e-05,0.07398670166730881,0.12765733897686005,0.39589688181877136,0.7398669123649597,0.6382866501808167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,5.552216162721445,0.5552573800086975,1.0034887790679932,0.3176557719707489,0.010112951509654522,8.5447486e-05,0.07395342737436295,0.12719157338142395,0.3929027020931244,0.7395342588424683,0.6359578371047974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,5.591102368810382,0.5586113333702087,1.0066311359405518,0.3171093463897705,0.010053507052361965,8.534849e-05,0.07438593357801437,0.12801773846149445,0.39584141969680786,0.7438591718673706,0.6400887370109558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,5.626392294223707,0.5586845278739929,1.000049114227295,0.32129034399986267,0.010071498341858387,8.524949e-05,0.0741918534040451,0.12800665199756622,0.3979484438896179,0.7419185042381287,0.6400332450866699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,5.666660236597682,0.5556498169898987,1.0023925304412842,0.3152371644973755,0.010060074739158154,8.5150496e-05,0.07383698970079422,0.12738008797168732,0.39478790760040283,0.7383698225021362,0.6369004845619202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,5.703586307173511,0.5606945753097534,1.0075321197509766,0.3177456557750702,0.01002785935997963,8.50515e-05,0.07438314706087112,0.12847794592380524,0.3986692428588867,0.74383145570755,0.6423897743225098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,5.742791647194124,0.5603581070899963,1.0057060718536377,0.32117557525634766,0.010035635903477669,8.49525e-05,0.07430551946163177,0.12860548496246338,0.39841973781585693,0.7430551648139954,0.6430274248123169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,5.778459480564309,0.5610096454620361,1.0008056163787842,0.32115408778190613,0.010030288249254227,8.4853506e-05,0.07437760382890701,0.12839478254318237,0.4004712998867035,0.7437759637832642,0.6419739127159119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,5.817832900520154,0.5618981122970581,0.9987294673919678,0.32227087020874023,0.009997533634305,8.475451e-05,0.07444968074560165,0.12899917364120483,0.40008318424224854,0.7444968223571777,0.6449680924415588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,5.854445900392608,0.5624316930770874,1.0038044452667236,0.3211399018764496,0.009986763820052147,8.465551e-05,0.07453562319278717,0.12896035611629486,0.4013030230998993,0.7453562617301941,0.6448017954826355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,5.892072323071912,0.5672221779823303,1.002183198928833,0.32337892055511475,0.00996672548353672,8.4556516e-05,0.07505130022764206,0.13005822896957397,0.4048793911933899,0.7505128979682922,0.6502910852432251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,5.929389162949067,0.5645191669464111,1.004563570022583,0.3228481113910675,0.009959971532225609,8.445752e-05,0.07484059035778046,0.1290435492992401,0.4023010730743408,0.7484058737754822,0.6452176570892334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,5.968248761394579,0.5660439729690552,1.001769781112671,0.32193368673324585,0.009913855232298374,8.435852e-05,0.07485722750425339,0.1295536458492279,0.40449127554893494,0.7485722303390503,0.6477681994438171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,6.007838516776718,0.5651768445968628,1.0021023750305176,0.3222479224205017,0.009917830117046833,8.4259525e-05,0.07504020631313324,0.12927640974521637,0.4033268690109253,0.7504019737243652,0.6463820338249207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,6.0443006546883185,0.565518319606781,1.002013921737671,0.32246842980384827,0.009919133968651295,8.416053e-05,0.0749126747250557,0.12993068993091583,0.40263375639915466,0.749126672744751,0.649653434753418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,6.0809464138176414,0.5691671371459961,0.9998207092285156,0.3263237774372101,0.009881474077701569,8.406153e-05,0.07517050206661224,0.1303299069404602,0.40704187750816345,0.7517049908638,0.6516495943069458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
